Username,Creator,Weight
republican,tuckercarlsonsucks,5
republican,texasdemocrats,5
republican,joke,1
republican,survivor,1
republican,leftist,4
republican,healing,1
republican,liberal,6
republican,badassblacksheep,1
republican,recovery,1
republican,childloss,1
republican,queer,1
republican,exrepublican,1
republican,exconservative,1
republican,fyyyyyyyyyyyyyyyy,1
republican,democracy,1
republican,liberals,1
republican,roe,1
republican,democrats,2
republican,abortionisessentialhealthcare,1
republican,political,6
republican,bbcnews,2
republican,police,2
republican,ukrainewar,3
republican,ukpolitics,2
republican,royalfamily,2
republican,coronation,2
republican,china,2
republican,rishisunak,2
republican,kingcharles,2
republican,cnn,6
republican,ukraine,7
republican,seoul,6
republican,dashcam,6
republican,desantis,7
republican,newyork,6
republican,worldcup2022,6
republican,cult45,4
republican,voteblue,3
republican,tennessee,2
republican,nashville,2
republican,fauxnews,2
republican,trumpisacriminal,2
republican,lockhimup,2
republican,govotetn,2
republican,politicalcomedy,1
republican,politicalsatire,1
republican,politicalhumor,1
republican,maga,3
republican,tpusa,1
republican,blacklivesmatter,1
republican,newsroundup,1
republican,roundup,1
republican,thisweek,1
republican,climatecrisis,1
republican,pakistan,1
republican,climatechange,2
republican,zelenskyy,1
republican,dc,1
republican,stich,1
republican,movieclips,1
republican,film,1
republican,vote,2
republican,movie,1
republican,nowthis,2
republican,nowthisnews,2
republican,celebrity,2
republican,celebs,2
republican,feelgood,2
republican,entertainment,2
republican,writersstrike,2
republican,wga,2
republican,sagaftra,2
republican,politicalnews,5
republican,2024election,5
republican,gma,2
republican,dwts,2
republican,dancingongma,2
republican,royals,2
republican,bachelornation,2
republican,redcarpet,2
republican,family,2
republican,shangela,2
republican,oscars,2
republican,dancingwiththestars,2
republican,candycrush10,2
republican,abortion,2
republican,ilc2023,3
republican,equalpay,3
republican,justtransition,3
republican,socialjustice,3
republican,genderequality,3
republican,behindthescenes,3
republican,greenjobs,3
republican,actnow,3
republican,womensday,3
republican,geneva,3
republican,trendingvideo,1
republican,world,1
republican,weather,2
republican,extremeweather,1
republican,tiktoknews,1
republican,climate,1
republican,uk,1
republican,europe,1
republican,wyoming,1
republican,ranch,1
republican,agriculture,1
republican,cattle,1
republican,environment,1
republican,farmer,1
republican,esa,1
republican,ag,1
republican,rancher,1
republican,horsesoftiktok,1
republican,geography,1
republican,dodgers,1
republican,lgbtq,1
republican,map,1
republican,christians,1
republican,californiaforeverandgoodbye,1
republican,wallart,1
republican,laurenboebert,1
republican,wnt,1
republican,worldnewstonight,1
republican,abcnews,2
republican,breaking,1
republican,animals,1
republican,democratic,1
republican,president,1
republican,abcweather,1
republican,australia,1
republican,floods,1
republican,indigenous,1
republican,arthistory,1
republican,tortoise,1
republican,sailing,1
republican,animalfacts,1
republican,dtatdm,1
republican,showbiz,1
republican,shocking,1
republican,dailymail,1
republican,crimetok,1
republican,crime,1
republican,truecrime,1
republican,rundown,1
republican,celebritynews,1
republican,scandal,1
republican,solareclipse,1
republican,eclipse,1
republican,earthday,1
republican,廣場舞,1
republican,fridgeorganization,1
republican,friday,1
republican,fridayfeeling,1
republican,fridaysforfuture,1
republican,fridayvibes,1
republican,idahofour,1
republican,cuomo,1
republican,idahomurders,1
republican,missing,1
republican,crimetiktok,1
republican,usmexicoborder,1
republican,alexmurdaugh,1
republican,border,1
republican,powergrid,1
republican,bryankohberger,1
republican,animation,1
republican,ticktok,1
republican,aoc2024,1
republican,comedy,1
republican,superman,1
republican,comedyvideo,1
republican,single,1
republican,virginia,1
republican,court,1
republican,valentinesday,1
republican,fun,1
republican,filter,1
republican,catholicschool,1
republican,brady,1
republican,confederacy,1
republican,istandwithukraine,1
republican,chuckhawley,1
republican,sticky,1
republican,catsfindyou,1
republican,hope,1
republican,mycat,1
republican,bekind,1
republican,bebrave,1
republican,happiness,1
republican,catsoftiktok,1
republican,cats,1
republican,dobetter,1
republican,wordsofwisdom,1
republican,goodtimes,1
republican,goodvibes,1
republican,edutok,1
republican,duhok,1
republican,weekendvibes,1
republican,feelings,1
republican,prowoman,1
republican,womanist,1
republican,womanism,1
republican,prowomen,1
republican,feminist,1
republican,lamujermorena,1
republican,feminism,1
republican,married,1
republican,protectwomen,1
republican,date,1
republican,troupcounty,1
republican,lagrangega,1
republican,columbusga,1
republican,veteran,1
republican,georgia,1
republican,atlanta,1
republican,usa,1
republican,repent,1
republican,latintiktok,1
republican,havefaith,1
republican,forgive,1
republican,latinastiktok,1
republican,latinagirlfollowtrain,1
republican,whitegirlfollowtrain,1
republican,lord,1
republican,heaven,1
republican,hell,1
republican,tinhattrumparmy,1
republican,magaga,1
republican,magacult,1
republican,republikkkans,1
republican,fascistgop,1
republican,lgbtqia,1
leftist,trendingvideo,1
leftist,world,1
leftist,weather,1
leftist,extremeweather,1
leftist,tiktoknews,1
leftist,worldnews,5
leftist,climate,1
leftist,uk,2
leftist,europe,1
leftist,climatechange,4
leftist,cult45,3
leftist,republicans,3
leftist,voteblue,2
leftist,donaldtrump,7
leftist,tennessee,2
leftist,nashville,2
leftist,fauxnews,2
leftist,trumpisacriminal,2
leftist,lockhimup,2
leftist,govotetn,2
leftist,anticapitalism,1
leftist,socialism,2
leftist,communism,3
leftist,labour,1
leftist,meme,1
leftist,leftist,8
leftist,edutok,1
leftist,toriesout,1
leftist,slideshow,1
leftist,nowthis,4
leftist,nowthisnews,4
leftist,celebrity,4
leftist,celebs,4
leftist,feelgood,4
leftist,entertainment,4
leftist,politics,14
leftist,writersstrike,4
leftist,wga,4
leftist,sagaftra,4
leftist,exfundie,2
leftist,religiousdeconstruction,2
leftist,formerchristian,2
leftist,formerconservative,2
leftist,agnostic,3
leftist,exevangelical,2
leftist,atheist,2
leftist,liberal,9
leftist,churchtrauma,2
leftist,tiktokfashion,1
leftist,fashionforyou,1
leftist,runway,1
leftist,parisfashionweek,1
leftist,milanfashionweek,1
leftist,fashionweek,1
leftist,aw23,1
leftist,pfw,1
leftist,fashiontiktok,1
leftist,archive,1
leftist,gopfascist,1
leftist,cometogether,1
leftist,humanrights,1
leftist,trump,3
leftist,june1,1
leftist,lgbtqiarightsarehumanrights,1
leftist,powerfulwomen,1
leftist,laurenboebertissodumb,1
leftist,tuckercarlsonsucks,1
leftist,texasdemocrats,1
leftist,ilc2023,2
leftist,equalpay,2
leftist,justtransition,2
leftist,socialjustice,2
leftist,genderequality,2
leftist,behindthescenes,2
leftist,greenjobs,2
leftist,actnow,2
leftist,womensday,2
leftist,geneva,2
leftist,whyaremen,1
leftist,childfreebychoice,2
leftist,mybodymychoice,2
leftist,reaction,1
leftist,toxicrelationship,1
leftist,sterilization,1
leftist,insecuremen,1
leftist,rentingproblems,1
leftist,toxicmen,1
leftist,childfreemillennial,1
leftist,republicanhypehouse,1
leftist,conservativehypehouse,1
leftist,trumptrain2024,1
leftist,trump2024,1
leftist,maga2024,1
leftist,saveamerica2024,1
leftist,fupシ,1
leftist,fylpシ,1
leftist,donaldtrump2024,1
leftist,americanpolitics,1
leftist,america,1
leftist,politicaltiktok,9
leftist,conservative,4
leftist,radiohost,1
leftist,whbc,1
leftist,troops,1
leftist,republican,11
leftist,biden,8
leftist,democrat,6
leftist,politicalcomedy,1
leftist,politicalsatire,1
leftist,politicalhumor,1
leftist,socialist,1
leftist,capitalism,2
leftist,capitalist,1
leftist,communist,1
leftist,left,1
leftist,economics,1
leftist,nordicmodel,1
leftist,newsroundup,3
leftist,roundup,3
leftist,thisweek,3
leftist,russia,3
leftist,ukrainewar,3
leftist,climatecrisis,3
leftist,pakistan,3
leftist,zelenskyy,3
leftist,leftisbest,1
leftist,independentmedia,1
leftist,greenscreen,1
leftist,lefttok,1
leftist,leftisttiktok,2
leftist,maga,2
leftist,candycrush10,2
leftist,abortion,2
leftist,bias,1
leftist,propaganda,1
leftist,narrativeviolation,1
leftist,genz,1
leftist,media,1
leftist,freedomfromreligion,1
leftist,athiest,1
leftist,nonreligious,1
leftist,genzoftiktok,1
leftist,childfreetiktok,1
leftist,millenialsoftiktok,1
leftist,yahoonews,1
leftist,tiktokpolitics,1
leftist,election2022,1
leftist,midterms2022,1
leftist,election2024,1
leftist,desantis,1
leftist,crt,1
leftist,guns,1
leftist,sedition,1
leftist,politicalnews,4
leftist,political,4
leftist,2024election,4
leftist,joebiden,4
leftist,congress,4
leftist,tinhattrumparmy,1
leftist,democrats,1
leftist,magaga,1
leftist,magacult,1
leftist,republikkkans,1
leftist,fascistgop,1
leftist,lgbtqia,1
progressive,ufc,1
progressive,republicansoftiktok,1
progressive,leftisttiktok,1
progressive,wisconsin,1
progressive,politics,3
progressive,democratsoftiktok,1
progressive,politicaltiktok,1
progressive,elonmusk,1
progressive,republicans,1
progressive,fridaynight,1
progressive,nowthis,1
progressive,nowthisnews,1
progressive,celebrity,1
progressive,celebs,1
progressive,feelgood,1
progressive,entertainment,1
progressive,writersstrike,1
progressive,wga,1
progressive,sagaftra,1
progressive,gopfascist,1
progressive,cometogether,1
progressive,humanrights,1
progressive,trump,1
progressive,june1,1
progressive,lgbtqiarightsarehumanrights,1
progressive,powerfulwomen,1
progressive,laurenboebertissodumb,1
progressive,tuckercarlsonsucks,1
progressive,texasdemocrats,1
progressive,joke,1
progressive,survivor,1
progressive,leftist,1
progressive,healing,1
progressive,liberal,1
progressive,badassblacksheep,1
progressive,recovery,1
progressive,democrat,1
progressive,childloss,1
progressive,queer,1
progressive,newsroundup,1
progressive,roundup,1
progressive,worldnews,1
progressive,thisweek,1
progressive,russia,1
progressive,ukrainewar,1
progressive,climatecrisis,1
progressive,pakistan,1
progressive,climatechange,1
progressive,zelenskyy,1
progressive,gma,2
progressive,dwts,2
progressive,dancingongma,2
progressive,royals,2
progressive,bachelornation,2
progressive,redcarpet,2
progressive,family,2
progressive,shangela,2
progressive,oscars,2
progressive,dancingwiththestars,2
progressive,wnt,1
progressive,worldnewstonight,1
progressive,biden,1
progressive,abcnews,2
progressive,ukraine,1
progressive,breaking,1
progressive,animals,1
progressive,democratic,1
progressive,president,1
progressive,abcweather,1
progressive,australia,1
progressive,weather,1
progressive,floods,1
progressive,indigenous,1
progressive,arthistory,1
progressive,tortoise,1
progressive,sailing,1
progressive,animalfacts,1
progressive,prowoman,1
progressive,womanist,1
progressive,womanism,1
progressive,prowomen,1
progressive,feminist,1
progressive,lamujermorena,1
progressive,feminism,1
progressive,married,1
progressive,protectwomen,1
progressive,date,1
progressive,tedtalk,1
progressive,tedtalks,1
progressive,tedx,1
progressive,tedaudiocollective,1
progressive,teded,1
progressive,tedtoks,1
progressive,ted2023,1
progressive,worklifebalance,1
progressive,stem,1
progressive,tedmembership,1
maga,northcarolina,1
maga,nc,1
maga,ncnews,1
maga,northcarolinaliving,1
maga,universityofnorthcarolinaatchapelhill,1
maga,activeshootertoday,1
maga,activeshooter,1
maga,ncgeneralassembly,1
maga,ncpolitics,1
maga,carrboro,1
maga,trendingvideo,1
maga,world,1
maga,weather,3
maga,extremeweather,1
maga,tiktoknews,1
maga,worldnews,2
maga,climate,1
maga,uk,1
maga,europe,1
maga,climatechange,1
maga,trump2024,8
maga,joebiden,9
maga,biden,14
maga,bidenharris,6
maga,kamalaharris,6
maga,trump,12
maga,bidenadministration,6
maga,sleepyjoe,6
maga,whitehouse,6
maga,democrat,15
maga,healthtok,1
maga,parentsoftiktok,1
maga,recall,1
maga,goodnews,1
maga,newyorkcity,1
maga,ontheroad,1
maga,space,1
maga,russia,1
maga,rescue,1
maga,military,1
maga,ilc2023,2
maga,equalpay,2
maga,justtransition,2
maga,socialjustice,2
maga,genderequality,2
maga,behindthescenes,2
maga,greenjobs,2
maga,actnow,2
maga,womensday,2
maga,geneva,2
maga,nowthis,2
maga,nowthisnews,2
maga,celebrity,2
maga,celebs,2
maga,feelgood,2
maga,entertainment,2
maga,politics,14
maga,writersstrike,2
maga,wga,2
maga,sagaftra,2
maga,gop,3
maga,republicans,3
maga,greenscreen,2
maga,socialsecurity,1
maga,callyourreps,1
maga,phonebanking,1
maga,drugprices,1
maga,medicare,1
maga,abortionrights,1
maga,blackhistory,1
maga,alexandriaocasiocortez,1
maga,congress,4
maga,reparations,1
maga,aoc,1
maga,history,1
maga,axeratiochallenge,1
maga,environmentaldisaster,1
maga,davidbeckham,1
maga,wrestlemania,1
maga,today,1
maga,melaniatrump,1
maga,maga,4
maga,trumptrain,1
maga,trumpsupporters,1
maga,usatiktok,1
maga,usa,1
maga,president,2
maga,tiktokfashion,1
maga,fashionforyou,1
maga,runway,1
maga,parisfashionweek,1
maga,milanfashionweek,1
maga,fashionweek,1
maga,aw23,1
maga,pfw,1
maga,fashiontiktok,1
maga,archive,1
maga,gopfascist,1
maga,cometogether,1
maga,humanrights,1
maga,june1,1
maga,lgbtqiarightsarehumanrights,1
maga,powerfulwomen,1
maga,laurenboebertissodumb,1
maga,tuckercarlsonsucks,1
maga,texasdemocrats,1
maga,cnn,2
maga,ukraine,3
maga,donaldtrump,6
maga,seoul,2
maga,dashcam,2
maga,desantis,4
maga,newyork,2
maga,worldcup2022,2
maga,exrepublican,1
maga,exconservative,1
maga,fyyyyyyyyyyyyyyyy,1
maga,democracy,1
maga,liberals,1
maga,roe,1
maga,democrats,3
maga,abortionisessentialhealthcare,1
maga,political,5
maga,cult45,2
maga,voteblue,1
maga,tennessee,1
maga,nashville,1
maga,fauxnews,1
maga,trumpisacriminal,1
maga,lockhimup,1
maga,govotetn,1
maga,liberal,8
maga,tpusa,1
maga,republican,9
maga,blacklivesmatter,1
maga,leftisbest,1
maga,leftist,4
maga,independentmedia,1
maga,conservative,2
maga,lefttok,1
maga,leftisttiktok,2
maga,politicaltiktok,6
maga,candycrush10,2
maga,abortion,2
maga,cenkuygur,1
maga,anakasparian,1
maga,tyt,1
maga,government,1
maga,corporatedonors,1
maga,money,1
maga,corporategreed,1
maga,corruption,1
maga,corporateinterests,1
maga,crt,1
maga,guns,1
maga,sedition,1
maga,politicalnews,3
maga,2024election,3
maga,wnt,1
maga,worldnewstonight,1
maga,abcnews,2
maga,breaking,1
maga,animals,1
maga,democratic,1
maga,abcweather,1
maga,australia,1
maga,floods,1
maga,indigenous,1
maga,arthistory,1
maga,tortoise,1
maga,sailing,1
maga,animalfacts,1
maga,meteorologist,1
maga,storm,1
maga,alexwilson,1
maga,tornado,1
maga,severeweather,1
maga,livetv,1
maga,hurricane,1
maga,groundhogday,1
maga,temperatures,1
maga,yahoonews,1
maga,tiktokpolitics,1
maga,election2022,1
maga,midterms2022,1
maga,election2024,1
maga,dobetter,2
maga,wordsofwisdom,2
maga,goodtimes,2
maga,goodvibes,2
maga,edutok,2
maga,duhok,2
maga,weekendvibes,2
maga,feelings,2
maga,lgb,1
maga,murica,1
maga,merica,1
maga,trump2020,1
maga,communist,1
maga,letsgobrandon,1
maga,fjb,1
maga,socialist,1
maga,us,1
maga,american,1
maga,foxnews,1
maga,watchthis,1
maga,watch,1
maga,tinhattrumparmy,1
maga,magaga,1
maga,magacult,1
maga,republikkkans,1
maga,fascistgop,1
maga,lgbtqia,1
independent,gopfascist,1
independent,cometogether,1
independent,humanrights,1
independent,trump,1
